article_link,headline,posted_at,is_sarcastic
https://thehardtimes.net/culture/man-struggling-to-remember-what-terrible-tragedy-his-greenville-strong-shirt-refers-to/,Man Struggling to Remember What Terrible Tragedy His “Greenville Strong” Shirt Refers To,"20 September, 2019",1
https://thehardtimes.net/culture/artist-who-hasnt-produced-anything-in-two-years-doesnt-want-antidepressants-stifling-his-creativity/,Artist Who Hasn’t Produced Anything in Two Years Doesn’t Want Antidepressants Stifling His Creativity,"19 September, 2019",1
https://thehardtimes.net/culture/search-party-formed-for-woman-missing-from-instagram-for-two-weeks/,Search Party Formed For Woman Missing from Instagram for Two Weeks,"19 September, 2019",1
https://thehardtimes.net/blog/sorry-kid-i-only-donate-to-patreons/,Sorry Kid: I Only Donate to Patreons,"19 September, 2019",1
https://thehardtimes.net/culture/local-mans-got-pizza-and-beer-if-friends-dont-mind-providing-1500-worth-of-free-labor/,Local Man’s Got Pizza and Beer if Friends Don’t Mind Providing $1500 Worth of Free Labor,"18 September, 2019",1
https://thehardtimes.net/culture/mr-fucking-big-shot-over-here-thinks-hes-so-great-because-he-can-stop-after-four-drinks/,Mr. Fucking Big Shot Over Here Thinks He’s So Great Because He Can Stop After Four Drinks,"17 September, 2019",1
https://thehardtimes.net/culture/historians-discover-thomas-jefferson-grew-aggressively-blogged-about-cbd-oil/,"Historians Discover Thomas Jefferson Grew, Aggressively Blogged About CBD Oil","17 September, 2019",1
https://thehardtimes.net/culture/unclear-if-wait-staff-being-so-mean-is-part-of-diners-theme/,Unclear if Wait Staff Being so Mean Is Part of Diner’s Theme,"16 September, 2019",1
https://thehardtimes.net/culture/37-year-old-positive-that-white-studded-belt-will-be-back-in-style-any-day-now/,37-Year-Old Positive That White Studded Belt Will Be Back in Style Any Day Now,"16 September, 2019",1
https://thehardtimes.net/culture/mit-physicists-describe-a-theoretical-fifth-loko/,MIT Physicists Describe a Theoretical Fifth Loko,"15 September, 2019",1
https://thehardtimes.net/culture/former-mall-goths-now-mostly-amazon-prime-goths/,Former Mall Goths Now Mostly Amazon Prime Goths,"15 September, 2019",1
https://thehardtimes.net/culture/emma-stone-hired-to-release-statement-on-behalf-of-chinese-americans-regarding-shane-gillis-snl-contract/,Emma Stone Hired to Release Statement on Behalf of Chinese-Americans Regarding Shane Gillis SNL Contract,"14 September, 2019",1
https://thehardtimes.net/culture/mid-30s-punk-finally-bonds-with-grandparents-over-all-their-friends-dying/,Mid-30s Punk Finally Bonds With Grandparents Over All Their Friends Dying,"14 September, 2019",1
https://thehardtimes.net/culture/squirt-emoji-just-piss-emoji/,Squirt Emoji Just Piss Emoji,"13 September, 2019",1
https://thehardtimes.net/culture/we-reached-out-to-the-wrong-misfits-so-heres-what-the-rival-band-from-jem-and-the-holograms-had-to-say/,We Reached Out to the Wrong Misfits So Here’s What the Rival Band from Jem and the Holograms Had to Say,"13 September, 2019",1
https://thehardtimes.net/culture/staunch-scene-supporter-draws-line-at-dating-women-in-it/,Staunch Scene Supporter Draws Line at Dating Women In It,"13 September, 2019",1
https://thehardtimes.net/culture/steve-rannazzisi-says-he-was-there-when-daniel-johnston-recorded-hi-how-are-you/,Steve Rannazzisi Says He Was There When Daniel Johnston Recorded “Hi How Are You?’,"12 September, 2019",1
https://thehardtimes.net/culture/feminist-bouncer-pushes-woman-back-into-pit/,Feminist Bouncer Pushes Woman Back Into Pit,"9 September, 2019",1
https://thehardtimes.net/culture/modern-day-goldilocks-settles-on-cleanest-bathroom-stall/,Modern Day Goldilocks Settles on Cleanest Bathroom Stall,"9 September, 2019",1
https://thehardtimes.net/blog/help-twitter-has-radicalized-my-daughter-into-thinking-astrology-is-real/,Help! Twitter Has Radicalized My Daughter into Thinking Astrology is Real,"9 September, 2019",1
https://thehardtimes.net/culture/woman-carrying-bass-cab-up-flight-of-stairs-starting-to-regret-making-a-point/,Woman Carrying Bass Cab up Flight of Stairs Starting to Regret Making a Point,"9 September, 2019",1
https://thehardtimes.net/culture/tattoo/punk-with-fresh-hand-tattoo-engages-in-tense-stand-off-with-stamp-wielding-bouncer/,Punk With Fresh Hand Tattoo Engages in Tense Stand-off With Stamp-Wielding Bouncer,"8 September, 2019",1
https://thehardtimes.net/culture/backyard-wrestling-closest-thing-small-town-has-to-culture/,Backyard Wrestling Closest Thing Small Town Has to Culture,"8 September, 2019",1
https://thehardtimes.net/culture/surgeon-general-warns-vaping-not-as-cool-as-smoking/,Surgeon General Warns Vaping Not as Cool as Smoking,"7 September, 2019",1
https://thehardtimes.net/culture/police-discover-gruesome-underground-doggo-fighting-ring/,Police Discover Gruesome Underground Doggo Fighting Ring,"7 September, 2019",1
https://thehardtimes.net/culture/health-conscious-punk-bikes-to-drug-dealers-house/,Health-Conscious Punk Bikes To Drug Dealer’s House,"7 September, 2019",1
https://thehardtimes.net/culture/guy-accepted-into-diy-scene-after-painting-thumbnail-black/,Guy Accepted into DIY Scene After Painting Thumbnail Black,"6 September, 2019",1
https://thehardtimes.net/culture/bong-embarks-on-six-person-tour-starting-in-back-of-van/,Bong Embarks on Six Person Tour Starting in Back of Van,"6 September, 2019",1
https://thehardtimes.net/culture/uncle-adds-hard-seltzer-to-ever-growing-list-of-things-destroying-america/,Uncle Adds Hard Seltzer to Ever-Growing List of Things Destroying America,"5 September, 2019",1
https://thehardtimes.net/culture/steve-bannon-cant-believe-hes-already-considered-classic-right/,Steve Bannon Can’t Believe He’s Already Considered Classic-Right,"4 September, 2019",1
https://thehardtimes.net/culture/band-draws-straws-to-determine-who-will-drink-and-drive/,Band Draws Straws to Determine Who Will Drink and Drive,"4 September, 2019",1
https://thehardtimes.net/culture/hard-times-wonders-if-they-can-get-a-1-on-new-york-times-best-seller-list/,Hard Times Wonders if They Can Get a +1 on New York Times Best Seller List,"3 September, 2019",1
https://thehardtimes.net/culture/steve-bannon-cant-believe-hes-already-considered-classic-right/,Steve Bannon Can’t Believe He’s Already Considered Classic-Right,"4 September, 2019",1
https://thehardtimes.net/culture/band-draws-straws-to-determine-who-will-drink-and-drive/,Band Draws Straws to Determine Who Will Drink and Drive,"4 September, 2019",1
https://thehardtimes.net/culture/hard-times-wonders-if-they-can-get-a-1-on-new-york-times-best-seller-list/,Hard Times Wonders if They Can Get a +1 on New York Times Best Seller List,"3 September, 2019",1
https://thehardtimes.net/culture/man-wears-beret-a-record-90-seconds-in-public-before-getting-self-conscious-removing-it/,"Man Wears Beret a Record 90 Seconds in Public Before Getting Self-Conscious, Removing It","3 September, 2019",1
https://thehardtimes.net/culture/labor-day-hero-retail-worker-enjoys-extra-three-minutes-pretending-to-shit-in-bathroom/,Labor Day Hero: Retail Worker Enjoys Extra Three Minutes Pretending to Shit in Bathroom,"2 September, 2019",1
https://thehardtimes.net/culture/intern-to-earn-time-and-a-half-experience-on-labor-day/,Intern to Earn Time-And-A-Half Experience on Labor Day,"2 September, 2019",1
https://thehardtimes.net/culture/friend-cant-make-it-to-this-mass-shooting-will-definitely-be-at-the-next-one/,"Friend Can’t Make It to This Mass Shooting, Will Definitely Be at the Next One","1 September, 2019",1
https://thehardtimes.net/culture/mother-suspects-high-energy-pain-free-daughter-is-experimenting-with-cbd/,"Mother Suspects High-Energy, Pain-Free Daughter Is Experimenting With CBD","1 September, 2019",1
https://thehardtimes.net/culture/frontman-clearly-working-out-stand-up-material-between-songs/,Frontman Clearly Working out Stand-Up Material Between Songs,"1 September, 2019",1
https://thehardtimes.net/culture/family-of-four-broken-down-in-desert-forced-to-dance-in-post-apocalyptic-hell-scape-for-gasoline/,Family of Four Broken Down in Desert Forced to Dance in Post-Apocalyptic Hell-Scape for Gasoline,"31 August, 2019",1
https://thehardtimes.net/culture/anarchist-punk-hero-jeff-bezos-dodges-paying-taxes-again/,Anarchist Punk Hero Jeff Bezos Dodges Paying Taxes Again,"31 August, 2019",1
https://thehardtimes.net/culture/man-waits-until-haircut-finished-to-interrupt-barbers-shitty-right-wing-rant/,Man Waits Until Haircut Finished to Interrupt Barber’s Shitty Right-Wing Rant,"30 August, 2019",1
https://thehardtimes.net/culture/we-tried-to-interview-henry-rollins-but-jeff-fucked-up-the-schedule-so-instead-heres-a-transcript-of-jeff-being-fired/,We Tried to Interview Henry Rollins but Jeff Fucked Up the Schedule. So Instead Here’s a Transcript of Jeff Being Fired,"30 August, 2019",1
https://thehardtimes.net/culture/plan-to-invite-88-year-old-neighbor-to-party-so-she-doesnt-call-the-cops-backfires/,Plan to Invite 88-Year-Old Neighbor to Party So She Doesn’t Call the Cops Backfires,"29 August, 2019",1
https://thehardtimes.net/culture/highway-to-hell-adopted-by-david-koch/,Highway to Hell Adopted by David Koch,"29 August, 2019",1
https://thehardtimes.net/culture/activism/heartbreaking-immigrant-bassist-was-lead-guitarist-in-home-country/,Heartbreaking: Immigrant Bassist Was Lead Guitarist in Home Country,"29 August, 2019",1
https://thehardtimes.net/culture/trump-prefers-americas-older-stuff/,Trump Prefers America’s Older Stuff,"29 August, 2019",1
https://thehardtimes.net/culture/hard-times-book-beats-the-fuck-out-of-dean-koontz-novel-on-bookshelf/,Hard Times Book Beats the Fuck out of Dean Koontz Novel on Bookshelf,"28 August, 2019",1
https://thehardtimes.net/culture/new-plant-based-impossible-veal-bleeds-cries-out-for-mother-during-slaughter/,"New Plant-Based “Impossible Veal” Bleeds, Cries Out for Mother During Slaughter","28 August, 2019",1
https://thehardtimes.net/blog/bucket-hats-are-making-a-comeback-because-i-just-found-my-old-one-and-really-want-to-wear-it/,Bucket Hats Are Making A Comeback Because I Just Found My Old One And Really Want To Wear It,"28 August, 2019",1
https://thehardtimes.net/culture/straightedgevegan/stranded-straight-edge-band-burns-drink-tickets-for-warmth/,Stranded Straight Edge Band Burns Drink Tickets for Warmth,"27 August, 2019",1
https://thehardtimes.net/culture/man-wondering-if-long-hair-enough-for-diversity-scholarship/,Man Wondering if Long Hair Enough for Diversity Scholarship,"27 August, 2019",1
https://thehardtimes.net/culture/want-to-feel-old-you-just-said-something-racist-without-even-realizing-it/,Want to Feel Old? You Just Said Something Racist Without Even Realizing It,"27 August, 2019",1
https://thehardtimes.net/culture/scene-conservationists-release-rehabilitated-crust-punk-back-into-wild/,Scene Conservationists Release Rehabilitated Crust Punk Back Into Wild,"27 August, 2019",1
https://thehardtimes.net/culture/burning-man-not-what-it-once-was-says-first-time-burner-on-second-day/,"“Burning Man Not What It Once Was,” Says First Time Burner on Second Day","26 August, 2019",1
https://thehardtimes.net/blog/we-ranked-the-top-10-amazing-things-you-could-have-done-with-your-life-but-you-had-kids/,We Ranked the Top 10 Amazing Things You Could Have Done With Your Life but You Had Kids,"26 August, 2019",1
https://thehardtimes.net/culture/boyfriend-refuses-to-take-accountability-for-rude-act-he-committed-in-girlfriends-dream-last-night/,Boyfriend Refuses to Take Accountability for Rude Act He Committed in Girlfriend’s Dream Last Night,"25 August, 2019",1
https://thehardtimes.net/blog/oh-no-friend-who-still-does-borat-impression-just-got-engaged/,Oh No! Friend Who Still Does Borat Impression Just Got Engaged,"25 August, 2019",1
https://thehardtimes.net/culture/activism/trump-praises-skrewdriver-lp-for-having-very-fine-tracks-on-both-sides/,Trump Praises Skrewdriver LP for Having “Very Fine Tracks on Both Sides”,"25 August, 2019",1
https://thehardtimes.net/culture/activism/frontman-takes-bold-stance-against-everything-he-will-be-accused-of-next-month/,Frontman Takes Bold Stance Against Everything He Will Be Accused of Next Month,"24 August, 2019",1
https://thehardtimes.net/culture/report-cousin-at-family-reunion-has-weed-if-you-need-any/,Report: Cousin At Family Reunion Has Weed If You Need Any,"20 August, 2019",1
https://thehardtimes.net/music/punk-hardcore/punk-still-dehydrated-11-pbrs-in/,Punk Still Dehydrated 11 PBRs In,"20 August, 2019",1
https://thehardtimes.net/culture/bernie-sanders-giving-1-killer-tattoos-in-punk-house-kitchen/,Bernie Sanders Giving “1% Killer” Tattoos in Punk House Kitchen,"19 August, 2019",1
https://thehardtimes.net/culture/diy-venues-org-url-a-real-stretch/,DIY Venue’s .org URL a Real Stretch,"19 August, 2019",1
https://thehardtimes.net/culture/big-things-on-the-horizon-posts-friend-about-to-ask-everyone-for-money/,"“Big Things on the Horizon,” Posts Friend About to Ask Everyone for Money","17 August, 2019",1
https://thehardtimes.net/culture/30-year-old-still-unsure-if-they-can-swear-in-front-of-parents/,30-Year-Old Still Unsure If They Can Swear in Front of Parents,"17 August, 2019",1
https://thehardtimes.net/blog/poetic-justice-this-guitar-center-employee-just-sat-in-my-house-and-played-with-a-blender-then-left/,Poetic Justice: This Guitar Center Employee Just Sat in My House and Played With a Blender Then Left,"17 August, 2019",1
https://thehardtimes.net/music/goth/goth-movie-club-excited-to-host-15th-consecutive-screening-of-the-crow/,Goth Movie Club Excited to Host 15th Consecutive Screening of “The Crow”,"17 August, 2019",1
https://thehardtimes.net/culture/woman-smuggles-weed-into-fest-by-eating-entire-stash-in-security-line/,Woman Smuggles Weed Into Fest by Eating Entire Stash in Security Line,"16 August, 2019",1
https://thehardtimes.net/culture/dear-scabby-how-can-i-get-un-cancelled/,Dear Scabby: How can I get un-cancelled?,"16 August, 2019",1
https://thehardtimes.net/culture/punk-anxiously-covers-jansport-logo-on-brand-new-backpack-with-patch/,Punk Anxiously Covers Jansport Logo on Brand-New Backpack with Patch,"16 August, 2019",1
https://thehardtimes.net/culture/nra-demands-fewer-restrictions-on-purchasing-and-using-senators/,NRA Demands Fewer Restrictions On Purchasing And Using Senators,"15 August, 2019",1
https://thehardtimes.net/culture/mysterious-sunglasses-found-in-alley-allow-drifter-to-see-which-punks-are-secretly-posers/,Mysterious Sunglasses Found in Alley Allow Drifter to See Which Punks are Secretly Posers,"14 August, 2019",1
https://thehardtimes.net/culture/man-without-racist-bone-in-body-diagnosed-with-severe-brain-racism/,Man Without Racist Bone in Body Diagnosed with Severe Brain Racism,"14 August, 2019",1
https://thehardtimes.net/culture/sanders-rally-delayed-as-local-promoter-searches-for-working-pa/,Sanders Rally Delayed as Local Promoter Searches for Working PA,"13 August, 2019",1
https://thehardtimes.net/culture/anti-vaxxer-and-9-11-truther-team-up-to-ruin-dinner-party/,Anti-Vaxxer and 9/11 Truther Team Up to Ruin Dinner Party,"13 August, 2019",1
https://thehardtimes.net/culture/punk-bassist-prefers-pick-over-fingers-while-jamming-on-girlfriends-clit/,Punk Bassist Prefers Pick Over Fingers While Jamming On Girlfriend’s Clit,"12 August, 2019",1
