,article_link,headline,posted_at,is_sarcastic
4430,https://babylonbee.com/news/progressive-theologians-release-line-of-mood-rings-for-determining-doctrinal-truth,Progressive Theologians Release Line Of Mood Rings For Determining Doctrinal Truth,"December 14th, 2018",1
4431,https://babylonbee.com/news/eminem-announces-he-will-decline-chief-of-staff-position-should-trump-select-him,Eminem Announces He Will Decline Chief Of Staff Position Should Trump Select Him,"December 14th, 2018",1
4432,https://babylonbee.com/news/church-rolls-out-new-sleep-number-pews,Church Rolls Out New Sleep Number Pews,"December 14th, 2018",1
4433,https://babylonbee.com/news/ken-ham-opens-ark-of-the-covenant-encounter-thousands-dead,"Ken Ham Opens Ark Of The Covenant Encounter, Thousands Dead","December 14th, 2018",1
4434,https://babylonbee.com/news/the-milk-is-nowhere-to-be-found-reports-husband-staring-directly-at-jug-of-milk,"'The Milk Is Nowhere To Be Found,' Reports Husband Staring Directly At Jug Of Milk","December 14th, 2018",1
4435,https://babylonbee.com/news/study-bible-studies-held-at-cfa-sanctify-you-fourteen-times-faster,Study: Bible Studies Held At Chick-Fil-A Sanctify You Fourteen Times Faster,"December 13th, 2018",1
4436,https://babylonbee.com/news/ninth-circuit-court-rules-border-wall-must-be-short-enough-that-a-pregnant-woman-carrying-a-child-in-each-arm-could-be-expected-to-scale-it-without-difficulty,Ninth Circuit Court Rules Border Wall Must Be 'Short Enough That A Pregnant Woman Carrying A Child In Each Arm Could Be Expected To Scale It Without Difficulty',"December 13th, 2018",1
4437,https://babylonbee.com/news/man-sleeps-on-floor-after-being-forced-off-bed-by-wifes-decorative-pillows-again,Man Sleeps On Floor After Being Forced Off Bed By Wife's Decorative Pillows Again,"December 13th, 2018",1
4438,https://babylonbee.com/news/trump-demands-federal-investigation-into-how-the-last-jedi-got-a-91-on-rotten-tomatoes,Trump Demands Federal Investigation Into How 'The Last Jedi' Got A 91% On Rotten Tomatoes,"December 13th, 2018",1
4439,https://babylonbee.com/news/inconsiderate-pastor-holds-church-services-on-same-day-nfl-teams-play,Inconsiderate Pastor Holds Church Services On Same Day NFL Teams Play,"December 13th, 2018",1
4440,https://babylonbee.com/news/steph-curry-questions-whether-michael-jordan-actually-went-to-space-to-help-bugs-bunny-win-a-basketball-game,Steph Curry Questions Whether Michael Jordan Actually Went To Space To Help Bugs Bunny Win A Basketball Game,"December 13th, 2018",1
4441,https://babylonbee.com/news/trump-threatens-government-shutdown-if-democrats-dont-explain-the-ending-of-interstellar-to-him,Trump Threatens Government Shutdown If Democrats Don't Explain The Ending Of 'Interstellar' To Him,"December 12th, 2018",1
4442,https://babylonbee.com/news/archaeologists-discover-pair-of-crocs-worn-by-judas-iscariot,Archaeologists Discover Pair Of Crocs Worn By Judas Iscariot,"December 12th, 2018",1
4443,https://babylonbee.com/news/woke-parents-refuse-to-assume-newborn-babys-nutrition-preferences,Woke Parents Refuse To Assume Newborn Baby's Nutrition Preferences,"December 12th, 2018",1
4444,https://babylonbee.com/news/oscars-committee-announces-new-host-jordan-peterson,Oscars Committee Announces New Host: Jordan Peterson,"December 12th, 2018",1
4445,https://babylonbee.com/news/donald-trump-is-the-babylon-bees-christian-of-the-year-2018,Donald Trump Is The Babylon Bee's Christian Of The Year 2018,"December 12th, 2018",1
4446,https://babylonbee.com/news/jesus-wondering-who-white-baby-in-nativity-scene-is-supposed-to-be,Jesus Wondering Who Little White Baby In Nativity Scene Is Supposed To Be,"December 12th, 2018",1
4447,https://babylonbee.com/news/mike-pence-silently-praying-imprecatory-psalms,Mike Pence Silently Praying Imprecatory Psalms,"December 11th, 2018",1
4448,https://babylonbee.com/news/sermon-features-more-fake-endings-than-peter-jacksons-return-of-the-king,Sermon Features More Fake Endings Than Peter Jackson's 'Return Of The King',"December 11th, 2018",1
4449,https://babylonbee.com/news/clintons-outnumber-crowd-at-latest-speaking-engagement,Clintons Outnumber Crowd At Latest Speaking Engagement,"December 11th, 2018",1
4450,https://babylonbee.com/news/christmas-gift-guide-2018,Christmas Gift Guide 2018,"December 11th, 2018",1
4451,https://babylonbee.com/news/trump-confirms-smocking-gun-was-rollout-of-new-common-core-spelling-standards,Trump Confirms 'Smocking Gun' Typo Was Just Rollout Of New Common Core Spelling Standards,"December 11th, 2018",1
4452,https://babylonbee.com/news/macron-pleads-with-protesters-to-honor-frances-long-legacy-of-peaceful-revolutions,Macron Pleads With Protesters To Honor France's Long Legacy Of Peaceful Revolutions,"December 10th, 2018",1
4453,https://babylonbee.com/news/first-baptist-dallas-launches-keep-trump-in-christmas-initiative,First Baptist Dallas Launches 'Keep Trump In Christmas' Initiative,"December 10th, 2018",1
4454,https://babylonbee.com/news/tucker-carlson-diagnosed-with-resting-baffled-face,Tucker Carlson Diagnosed With Resting Baffled Face,"December 10th, 2018",1
4455,https://babylonbee.com/news/hollywood-working-on-official-list-of-comedians-its-ok-to-laugh-at,Hollywood Working On Official List Of Comedians It's OK To Laugh At,"December 10th, 2018",1
4456,https://babylonbee.com/news/church-visitor-burned-at-stake-for-sitting-in-seat-clearly-reserved-by-bulletin,Church Visitor Burned At Stake For Sitting In Seat Clearly Reserved By Bulletin,"December 10th, 2018",1
4457,https://babylonbee.com/news/heisman-trophy-winner-proves-if-you-work-hard-believe-in-yourself-you-too-can-have-journalists-try-to-ruin-your-life-by-combing-through-your-old-tweets,"Heisman Winner Proves If You Work Hard And Believe In Yourself, You Too Can Have Journalists Try To Ruin Your Life By Combing Through Your Old Tweets","December 10th, 2018",1
4458,https://babylonbee.com/news/rex-tillerson-claims-he-constantly-had-to-tell-trump-he-couldnt-bomb-wakanda,Rex Tillerson Claims He Constantly Had To Tell Trump He Couldn't Bomb Wakanda,"December 7th, 2018",1
4459,https://babylonbee.com/news/election-fraud-suspected-after-vladimir-putin-wins-north-carolina-congressional-race,Election Fraud Suspected After Vladimir Putin Wins North Carolina Congressional Race,"December 7th, 2018",1
4460,https://babylonbee.com/news/economy-takes-sharp-dive-as-nation-stays-home-from-work-to-play-new-super-smash-bros-game,Economy Takes Sharp Dive As Nation Stays Home From Work To Play New 'Super Smash Bros.' Game,"December 7th, 2018",1
4461,https://babylonbee.com/news/psa-stop-using-anti-calvinist-language,PSA: Stop Using Anti-Calvinist Language,"December 7th, 2018",1
4462,https://babylonbee.com/news/avengers-4-revealed-to-be-epic-left-behind-crossover,'Avengers 4' Revealed To Be Epic 'Left Behind' Crossover,"December 7th, 2018",1
4463,https://babylonbee.com/news/oscars-to-be-hosted-by-boom-box-playing-inoffensive-calming-ambient-noise,"Oscars To Be Hosted By Boom Box Playing Inoffensive, Calming Ambient Noise","December 7th, 2018",1
4464,https://babylonbee.com/news/recently-converted-baptist-horrified-to-discover-byob-fellowship-night-meant-bring-your-own-bible,Recent Baptist Convert Horrified To Discover 'BYOB' Fellowship Night Meant 'Bring Your Own Bible',"December 6th, 2018",1
4465,https://babylonbee.com/news/enhanced-footage-of-memorial-service-reveals-hillary-clinton-was-actually-reciting-ancient-ritual-to-summon-cthulhu-from-his-slumber,Enhanced Footage Of Memorial Service Reveals Hillary Clinton Was Actually Reciting Ancient Ritual To Summon Cthulhu From His Slumber,"December 6th, 2018",1
4466,https://babylonbee.com/news/libertarian-reminds-nation-that-all-elections-are-illegitimate,Libertarian Reminds Nation That All Elections Are Illegitimate,"December 6th, 2018",1
4467,https://babylonbee.com/news/premillennialist-driving-convertible-just-to-be-on-the-safe-side,Premillennialist Driving Convertible Just To Be On The Safe Side,"December 6th, 2018",1
4468,https://babylonbee.com/news/christian-songwriters-announce-theyve-completely-run-out-of-rhymes-for-grace,Christian Songwriters Announce They've Completely Run Out Of Rhymes For 'Grace',"December 6th, 2018",1
4469,https://babylonbee.com/news/winning-trump-memorized-the-whole-apostles-creed-and-recited-it-quietly-in-his-head-so-as-not-to-draw-attention-to-himself,Winning: Trump Memorized The Whole Apostles' Creed And Recited It Quietly In His Head So As Not To Draw Attention To Himself,"December 6th, 2018",1
4470,https://babylonbee.com/news/veggietales-producers-apologize-for-episode-where-larry-the-cucumber-joins-the-kkk,VeggieTales Producers Apologize For Episode Where Larry The Cucumber Joins The KKK,"December 5th, 2018",1
4471,https://babylonbee.com/news/the-babylon-bees-top-ten-books-of-2018,The Babylon Bee's Top Ten Books Of 2018,"December 5th, 2018",1
4472,https://babylonbee.com/news/ocasio-cortez-desperately-trying-to-make-math-on-universal-healthcare-add-up-while-punching-numbers-into-a-potato,Ocasio-Cortez Desperately Trying To Make Math On Universal Healthcare Add Up While Punching Numbers Into A Potato,"December 5th, 2018",1
4473,https://babylonbee.com/news/study-finds-strong-connection-between-holiness-and-number-of-chairs-you-stack-after-church-service,Study Finds Strong Connection Between Holiness And Number Of Chairs You Stack After Church Service,"December 5th, 2018",1
4474,https://babylonbee.com/news/nations-christians-shocked-that-popular-ccm-artist-doesnt-have-robust-theology,Nation's Christians Shocked That Popular CCM Artist Doesn't Have Robust Theology,"December 5th, 2018",1
4475,https://babylonbee.com/news/george-hw-bushs-faithful-service-cat-criticized-for-chasing-laser-dot-during-memorial-ceremonies,George H.W. Bush's Faithful Service Cat Criticized For Chasing Laser Dot During Memorial Ceremonies,"December 5th, 2018",1
4476,https://babylonbee.com/news/study-information-in-meme-format-much-more-likely-to-be-true,Study: Facts Communicated In Meme Format Much More Likely To Be True,"December 4th, 2018",1
4477,https://babylonbee.com/news/report-all-international-conflicts-will-now-be-resolved-via-super-smash-bros,Report: All International Conflicts Will Now Be Resolved Via 'Super Smash Bros.',"December 4th, 2018",1
4478,https://babylonbee.com/news/trump-releases-findings-of-own-independent-investigation-most-innocent-president-ever,Trump Releases Findings Of Own Independent Investigation: 'Most Innocent President Ever',"December 4th, 2018",1
4479,https://babylonbee.com/news/christian-listening-to-baby-its-cold-outside-wondering-why-unmarried-couple-is-alone-in-the-first-place,Christian Listening To 'Baby It's Cold Outside' Wondering Why Unmarried Couple Is Alone In The First Place,"December 4th, 2018",1
4480,https://babylonbee.com/news/report-mueller-to-release-results-of-investigation-day-before-2020-election,Report: Mueller To Release Results Of Investigation Day Before 2020 Election,"December 4th, 2018",1
4481,https://babylonbee.com/news/congregation-erupts-into-violent-protests-as-worship-band-tampers-with-yet-another-timeless-christmas-carol,Congregation Erupts Into Violent Protests As Worship Band Shamelessly Tampers With Yet Another Timeless Christmas Carol,"December 4th, 2018",1
4482,https://babylonbee.com/news/local-womans-sudden-desire-to-start-a-small-group-definitely-has-nothing-to-do-with-her-work-from-home-jewelry-sales-business,Local Woman's Sudden Desire To Start A Small Group Definitely Has Nothing To Do With Her Work-From-Home Jewelry Sales Business,"December 3rd, 2018",1
4483,https://babylonbee.com/news/john-macarthur-ben-shapiro-delight-audiences-in-debut-on-dancing-with-the-stars,"John MacArthur, Ben Shapiro Delight Audiences In Debut On 'Dancing With The Stars'","December 3rd, 2018",1
4484,https://babylonbee.com/news/geneva-conventions-amended-to-include-ban-on-the-christmas-shoes,Geneva Conventions Amended To Include Ban On 'The Christmas Shoes',"December 3rd, 2018",1
4485,https://babylonbee.com/news/emmanuel-macron-criticizes-climate-change-tax-protesters-for-not-using-carbon-neutral-rioting-methods,Emmanuel Macron Criticizes Climate Change Tax Protesters For Not Using Carbon-Neutral Rioting Methods,"December 3rd, 2018",1
4486,https://babylonbee.com/news/last-place-fantasy-football-team-invokes-matthew-1930-loophole-declared-to-be-first,"Last Place Fantasy Football Team Invokes Matthew 19:30 Loophole, Declared To Be First","December 3rd, 2018",1
4487,https://babylonbee.com/news/frightening-rise-in-anti-semitism-blamed-on-the-jews,Frightening Rise In Anti-Semitism Blamed On The Jews,"December 3rd, 2018",1
4488,https://babylonbee.com/news/ap-pays-touching-tribute-to-george-hw-bush-he-wasnt-hitler,Associated Press Pays Touching Tribute To George H.W. Bush: 'He Wasn't Hitler',"December 3rd, 2018",1
4489,https://babylonbee.com/news/psa-ok-now-you-can-play-christmas-music,Public Service Announcement: You May Now Play Christmas Music,"December 1st, 2018",1
4490,https://babylonbee.com/news/man-assures-family-hell-have-christmas-lights-up-in-time-for-st-patricks-day,Man Assures Family He'll Have Christmas Lights Up In Time For Saint Patrick's Day,"November 30th, 2018",1
4491,https://babylonbee.com/news/elon-musk-cancels-boring-project-after-delving-too-deep-unearthing-balrog,"Elon Musk Cancels Boring Project After Delving Too Deep, Unearthing Balrog","November 30th, 2018",1
4492,https://babylonbee.com/news/southwest-airlines-apologizes-for-employee-making-fun-of-kid-named-total-depravity,Southwest Airlines Apologizes For Employee Making Fun Of Kid Named 'Total Depravity',"November 30th, 2018",1
4493,https://babylonbee.com/news/obama-boasts-that-obamacare-has-reduced-health-care-by-lowering-life-expectancy-thank-me-for-that,Obama Boasts That Obamacare Has Reduced Health Care Costs By Lowering Life Expectancy: 'Thank Me For That',"November 30th, 2018",1
4494,https://babylonbee.com/news/church-converts-nursing-mothers-room-into-room-for-checking-your-fantasy-football-team,Church Converts Nursing Mothers Room Into Room For Checking Your Fantasy Football Team,"November 30th, 2018",1
4495,https://babylonbee.com/news/in-upcoming-reboot-rudolph-the-red-nosed-reindeer-to-sue-santa-claus-for-discrimination,"In Upcoming Reboot, Rudolph The Red-Nosed Reindeer To Sue Santa Claus For Discrimination","November 29th, 2018",1
4496,https://babylonbee.com/news/theater-ushers-ask-bernie-sanders-to-please-stop-cheering-for-the-grinch,Theater Ushers Ask Bernie Sanders To Please Stop Cheering For The Grinch,"November 29th, 2018",1
4497,https://babylonbee.com/news/swarm-of-locusts-in-book-of-revelation-revealed-to-be-twitter,Swarm Of Locusts In Book Of Revelation Revealed To Be Twitter,"November 29th, 2018",1
4498,https://babylonbee.com/news/kid-inundated-with-marriage-proposals-after-whipping-out-guitar-at-youth-group,Kid Inundated With Marriage Proposals After Whipping Guitar Out At Youth Group,"November 29th, 2018",1
